"","model","year","price","transmission","mileage","fuelType","tax","mpg","engineSize","manufacturer"
"4333"," Polo",2017,11250,"Manual",12625,"Petrol",145,60.1,1.2,"VW"
"4334"," Polo",2013,6365,"Manual",49480,"Petrol",145,47.9,1.4,"VW"
"4335"," Polo",2015,7995,"Manual",47379,"Petrol",20,60.1,1.2,"VW"
"4336"," Polo",2016,9450,"Manual",22748,"Petrol",20,60.1,1.2,"VW"
"4337"," Polo",2018,12650,"Manual",11787,"Diesel",145,55.4,1.6,"VW"
"4338"," Polo",2016,12990,"Semi-Auto",33360,"Petrol",125,50.4,1.8,"VW"
"4339"," Polo",2014,7850,"Manual",37015,"Petrol",20,60.1,1.2,"VW"
"4340"," Polo",2019,20991,"Semi-Auto",3647,"Petrol",145,39.8,2,"VW"
"4341"," Polo",2017,10390,"Semi-Auto",45226,"Petrol",20,60.1,1.2,"VW"
"4342"," Polo",2017,11290,"Manual",19812,"Petrol",145,60.1,1.2,"VW"
"4343"," Polo",2016,12990,"Semi-Auto",50348,"Petrol",125,50.4,1.8,"VW"
"4344"," Polo",2017,11250,"Manual",20434,"Petrol",145,60.1,1.2,"VW"
"4345"," Polo",2019,20750,"Semi-Auto",2500,"Petrol",145,39.8,2,"VW"
"4346"," Polo",2019,16000,"Manual",2500,"Petrol",145,52.3,1,"VW"
"4347"," Polo",2019,14535,"Manual",6000,"Petrol",145,48.7,1,"VW"
"4348"," Polo",2019,13480,"Manual",4936,"Petrol",145,48.7,1,"VW"
"4349"," Polo",2020,14980,"Manual",899,"Petrol",145,48.7,1,"VW"
"4350"," Polo",2016,7950,"Manual",59963,"Petrol",20,60.1,1.2,"VW"
"4351"," Polo",2016,11990,"Semi-Auto",13321,"Petrol",20,60.1,1.2,"VW"
"4352"," Polo",2018,13990,"Manual",11320,"Petrol",145,52.3,1,"VW"
"4353"," Polo",2016,9490,"Manual",39650,"Petrol",20,60.1,1.2,"VW"
"4354"," Polo",2019,14450,"Manual",352,"Petrol",145,47.9,1,"VW"
"4355"," Polo",2019,19490,"Semi-Auto",6594,"Petrol",145,39.8,2,"VW"
"4356"," Polo",2016,8990,"Manual",28656,"Petrol",20,60.1,1,"VW"
"4357"," Polo",2016,10250,"Manual",26690,"Petrol",20,60.1,1.2,"VW"
"4358"," Polo",2016,8991,"Manual",40335,"Petrol",20,60.1,1.2,"VW"
"4359"," Polo",2016,9490,"Manual",17464,"Petrol",20,60.1,1.2,"VW"
"4360"," Polo",2019,13126,"Manual",3811,"Petrol",145,48.7,1,"VW"
"4361"," Polo",2019,15126,"Semi-Auto",5408,"Petrol",145,45.6,1,"VW"
"4362"," Polo",2019,15990,"Manual",7150,"Petrol",150,49.6,1,"VW"
"4363"," Polo",2019,14246,"Manual",2000,"Petrol",145,47.9,1,"VW"
"4364"," Polo",2016,10222,"Manual",18587,"Petrol",20,60.1,1.2,"VW"
"4365"," Polo",2019,12999,"Manual",2660,"Petrol",145,48.7,1,"VW"
"4366"," Polo",2016,9300,"Manual",14224,"Petrol",20,58.9,1,"VW"
"4367"," Polo",2016,9999,"Manual",19321,"Petrol",20,60.1,1.2,"VW"
"4368"," Polo",2016,10795,"Manual",29607,"Petrol",0,65.7,1,"VW"
"4369"," Polo",2017,9990,"Manual",35610,"Petrol",145,60.1,1.2,"VW"
"4370"," Polo",2016,9650,"Manual",34262,"Petrol",20,60.1,1.2,"VW"
"4371"," Polo",2019,13800,"Automatic",12200,"Petrol",145,45.6,1,"VW"
"4372"," Polo",2019,16790,"Manual",3022,"Petrol",150,49.6,1,"VW"
"4373"," Polo",2019,15690,"Semi-Auto",3425,"Petrol",150,61.4,1,"VW"
"4374"," Polo",2014,7990,"Manual",29761,"Petrol",125,51.4,1.2,"VW"
"4375"," Polo",2019,12995,"Manual",6671,"Petrol",145,48.7,1,"VW"
"4376"," Polo",2017,9991,"Manual",41319,"Petrol",150,60.1,1.2,"VW"
"4377"," Polo",2019,15690,"Automatic",4698,"Petrol",145,45.6,1,"VW"
"4378"," Polo",2016,9995,"Manual",17242,"Petrol",20,60.1,1.2,"VW"
"4379"," Polo",2016,9495,"Manual",25722,"Petrol",20,60.1,1.2,"VW"
"4380"," Polo",2020,14391,"Manual",1952,"Petrol",150,48.7,1,"VW"
"4381"," Polo",2017,10995,"Manual",16302,"Petrol",145,60.1,1.2,"VW"
"4382"," Polo",2019,14490,"Manual",4000,"Petrol",145,52.3,1,"VW"
"4383"," Polo",2019,14790,"Manual",3012,"Petrol",145,52.3,1,"VW"
"4384"," Polo",2016,12290,"Semi-Auto",12966,"Petrol",20,60.1,1.2,"VW"
"4385"," Polo",2014,10995,"Semi-Auto",6000,"Petrol",20,60.1,1.2,"VW"
"4386"," Polo",2017,11490,"Manual",14201,"Petrol",150,60.1,1.2,"VW"
"4387"," Polo",2017,13390,"Semi-Auto",10296,"Petrol",150,60.1,1.2,"VW"
"4388"," Polo",2014,8500,"Manual",38000,"Petrol",20,60.1,1.2,"VW"
"4389"," Polo",2018,14500,"Manual",3500,"Petrol",145,52.3,1,"VW"
"4390"," Polo",2019,13500,"Manual",9900,"Petrol",145,48.7,1,"VW"
"4391"," Polo",2017,12101,"Semi-Auto",5600,"Petrol",20,60.1,1.2,"VW"
"4392"," Polo",2019,11790,"Manual",10405,"Petrol",145,48.7,1,"VW"
"4393"," Polo",2016,9995,"Manual",37000,"Petrol",20,60.1,1.2,"VW"
"4394"," Polo",2016,9995,"Manual",27253,"Petrol",20,60.1,1.2,"VW"
"4395"," Polo",2017,12995,"Semi-Auto",18608,"Petrol",145,60.1,1.2,"VW"
"4396"," Polo",2017,10491,"Manual",18666,"Petrol",150,58.9,1,"VW"
"4397"," Polo",2019,16649,"Manual",3821,"Petrol",150,49.6,1,"VW"
"4398"," Polo",2016,9899,"Manual",11109,"Petrol",20,60.1,1.2,"VW"
"4399"," Polo",2019,19849,"Semi-Auto",2225,"Petrol",145,46.3,1,"VW"
"4400"," Polo",2019,12995,"Manual",11723,"Diesel",145,57.7,1.6,"VW"
"4401"," Polo",2019,16490,"Automatic",2245,"Petrol",145,45.6,1,"VW"
"4402"," Polo",2019,12829,"Manual",8703,"Petrol",145,48.7,1,"VW"
"4403"," Polo",2017,11800,"Manual",9900,"Petrol",145,60.1,1.2,"VW"
"4404"," Polo",2019,15000,"Manual",3000,"Petrol",145,47.9,1,"VW"
"4405"," Polo",2017,11699,"Manual",27500,"Petrol",150,65.7,1,"VW"
"4406"," Polo",2014,7995,"Manual",28709,"Diesel",0,83.1,1.4,"VW"
"4407"," Polo",2016,9299,"Manual",15000,"Petrol",20,60.1,1,"VW"
"4408"," Polo",2013,5999,"Manual",57807,"Petrol",125,51.4,1.2,"VW"
"4409"," Polo",2017,13799,"Automatic",25182,"Petrol",20,61.4,1.4,"VW"
"4410"," Polo",2007,2995,"Automatic",106000,"Petrol",200,40.9,1.4,"VW"
"4411"," Polo",2007,1450,"Manual",107000,"Petrol",145,47.1,1.2,"VW"
"4412"," Polo",2019,13199,"Manual",10517,"Diesel",145,57.7,1.6,"VW"
"4413"," Polo",2014,5995,"Manual",64207,"Diesel",20,72.4,1.2,"VW"
"4414"," Polo",2017,10666,"Manual",18494,"Petrol",20,60.1,1.2,"VW"
"4415"," Polo",2015,8300,"Manual",43006,"Petrol",20,60.1,1.2,"VW"
"4416"," Polo",2015,5490,"Manual",62000,"Petrol",20,60.1,1,"VW"
"4417"," Polo",2015,5990,"Manual",47000,"Petrol",20,60.1,1,"VW"
"4418"," Polo",2016,6990,"Manual",40000,"Petrol",20,60.1,1,"VW"
"4419"," Polo",2018,11999,"Manual",11432,"Petrol",145,64.2,1,"VW"
"4420"," Polo",2016,12999,"Automatic",29380,"Petrol",125,50.4,1.8,"VW"
"4421"," Polo",2019,17290,"Automatic",246,"Petrol",145,46.3,1,"VW"
"4422"," Polo",2015,6995,"Manual",50125,"Petrol",20,60.1,1,"VW"
"4423"," Polo",2014,7708,"Manual",46538,"Petrol",20,60.1,1.2,"VW"
"4424"," Polo",2013,8931,"Manual",28896,"Petrol",20,60.1,1.2,"VW"
"4425"," Polo",2019,13490,"Manual",2489,"Petrol",150,52.3,1,"VW"
"4426"," Polo",2009,3299,"Manual",91085,"Diesel",30,61.4,1.4,"VW"
"4427"," Polo",2019,13989,"Manual",6500,"Diesel",145,57.7,1.6,"VW"
"4428"," Polo",2016,10000,"Semi-Auto",36918,"Petrol",20,60.1,1.2,"VW"
"4429"," Polo",2017,10100,"Manual",26000,"Petrol",145,60.1,1.2,"VW"
"4430"," Polo",2016,8900,"Manual",18065,"Petrol",20,60.1,1,"VW"
"4431"," Polo",2016,10000,"Manual",21745,"Petrol",20,58.9,1,"VW"
"4432"," Polo",2015,9400,"Manual",37207,"Petrol",20,60.1,1.2,"VW"
"4433"," Polo",2019,13400,"Manual",6530,"Petrol",145,47.9,1,"VW"
"4434"," Polo",2016,9800,"Manual",18025,"Petrol",20,60.1,1.2,"VW"
"4435"," Polo",2017,12000,"Automatic",19246,"Petrol",145,60.1,1.2,"VW"
"4436"," Polo",2018,11689,"Manual",24231,"Petrol",150,64.2,1,"VW"
"4437"," Polo",2017,11489,"Manual",11489,"Petrol",150,60.1,1.2,"VW"
"4438"," Polo",2020,15210,"Manual",1001,"Petrol",145,47.9,1,"VW"
"4439"," Polo",2016,8389,"Manual",32216,"Diesel",0,83.1,1.4,"VW"
"4440"," Polo",2019,12650,"Manual",10698,"Petrol",145,52.3,1,"VW"
"4441"," Polo",2019,12850,"Manual",11875,"Petrol",145,52.3,1,"VW"
"4442"," Polo",2017,11200,"Manual",10250,"Petrol",150,60.1,1.2,"VW"
"4443"," Polo",2017,10499,"Manual",9680,"Petrol",145,60.1,1,"VW"
"4444"," Polo",2018,11599,"Manual",10437,"Petrol",145,60.1,1.2,"VW"
"4445"," Polo",2012,5450,"Manual",62432,"Petrol",125,51.4,1.2,"VW"
"4446"," Polo",2016,10295,"Manual",30151,"Petrol",20,61.4,1.4,"VW"
"4447"," Polo",2014,8950,"Manual",34000,"Petrol",20,58.9,1.2,"VW"
"4448"," Polo",2020,16450,"Manual",1000,"Petrol",150,47.9,1,"VW"
"4449"," Polo",2020,15950,"Automatic",1000,"Petrol",145,45.6,1,"VW"
"4450"," Polo",2016,13950,"Automatic",7913,"Petrol",20,61.4,1.4,"VW"
"4451"," Polo",2018,12950,"Manual",17707,"Petrol",145,62.8,1,"VW"
"4452"," Polo",2014,8390,"Manual",22649,"Petrol",20,60.1,1.2,"VW"
"4453"," Polo",2015,6995,"Manual",57323,"Petrol",20,60.1,1.2,"VW"
"4454"," Polo",2018,12689,"Manual",9049,"Petrol",150,64.2,1,"VW"
"4455"," Polo",2019,20995,"Automatic",2078,"Petrol",145,39.8,2,"VW"
"4456"," Polo",2017,9990,"Manual",22399,"Petrol",145,60.1,1.2,"VW"
"4457"," Polo",2017,13490,"Automatic",16512,"Petrol",145,60.1,1.2,"VW"
"4458"," Polo",2020,17490,"Manual",100,"Petrol",150,50.4,1,"VW"
"4459"," Polo",2019,13290,"Manual",7219,"Petrol",145,52.3,1,"VW"
"4460"," Polo",2017,13490,"Automatic",14000,"Petrol",145,60.1,1.2,"VW"
"4461"," Polo",2016,8490,"Manual",50773,"Petrol",20,60.1,1.2,"VW"
"4462"," Polo",2016,12995,"Automatic",28684,"Petrol",20,61.4,1.4,"VW"
"4463"," Polo",2016,9999,"Manual",19778,"Petrol",20,60.1,1.2,"VW"
"4464"," Polo",2016,10490,"Manual",21420,"Petrol",20,60.1,1.2,"VW"
"4465"," Polo",2015,8399,"Manual",43363,"Diesel",0,60.1,1.4,"VW"
"4466"," Polo",2017,10000,"Manual",27734,"Petrol",20,60.1,1.2,"VW"
"4467"," Polo",2014,7850,"Manual",27111,"Petrol",125,51.4,1.2,"VW"
"4468"," Polo",2019,12950,"Manual",9838,"Petrol",145,48.7,1,"VW"
"4469"," Polo",2017,10695,"Manual",23656,"Petrol",145,60.1,1.2,"VW"
"4470"," Polo",2008,2495,"Manual",97000,"Petrol",165,43.5,1.4,"VW"
"4471"," Polo",2017,9980,"Manual",13875,"Petrol",20,58.9,1,"VW"
"4472"," Polo",2019,13289,"Manual",14532,"Petrol",150,48.7,1,"VW"
"4473"," Polo",2020,19750,"Automatic",3345,"Petrol",145,46.3,1,"VW"
"4474"," Polo",2019,14750,"Manual",1997,"Petrol",145,52.3,1,"VW"
"4475"," Polo",2019,14380,"Automatic",4053,"Petrol",145,45.6,1,"VW"
"4476"," Polo",2016,9790,"Manual",20010,"Petrol",20,58.9,1,"VW"
"4477"," Polo",2015,9000,"Manual",25432,"Petrol",20,60.1,1.2,"VW"
"4478"," Polo",2017,9100,"Manual",38291,"Petrol",150,60.1,1.2,"VW"
"4479"," Polo",2017,11100,"Automatic",24099,"Petrol",20,60.1,1.2,"VW"
"4480"," Polo",2016,8400,"Manual",33905,"Diesel",0,83.1,1.4,"VW"
"4481"," Polo",2016,10700,"Manual",38741,"Petrol",20,61.4,1.4,"VW"
"4482"," Polo",2017,10800,"Manual",20679,"Petrol",145,60.1,1.2,"VW"
"4483"," Polo",2011,5299,"Manual",76000,"Petrol",125,51.4,1.2,"VW"
"4484"," Polo",2016,10800,"Automatic",16502,"Petrol",20,60.1,1.2,"VW"
"4485"," Polo",2015,7300,"Manual",14282,"Petrol",20,60.1,1,"VW"
"4486"," Polo",2016,8200,"Manual",24211,"Petrol",20,60.1,1,"VW"
"4487"," Polo",2010,6490,"Automatic",34000,"Petrol",145,47.9,1.4,"VW"
"4488"," Tiguan",2019,26000,"Manual",2000,"Petrol",145,40.9,1.5,"VW"
"4489"," Tiguan",2014,12995,"Manual",54010,"Diesel",160,48.7,2,"VW"
"4490"," Tiguan",2019,27495,"Semi-Auto",2350,"Petrol",145,30.4,2,"VW"
"4491"," Tiguan",2017,17990,"Manual",17682,"Petrol",145,48.7,1.4,"VW"
"4492"," Tiguan",2020,32790,"Semi-Auto",2500,"Petrol",145,31,2,"VW"
"4493"," Tiguan",2017,20995,"Semi-Auto",26500,"Diesel",145,49.6,2,"VW"
"4494"," Tiguan",2016,17295,"Semi-Auto",41785,"Diesel",160,49.6,2,"VW"
"4495"," Tiguan",2019,27990,"Semi-Auto",3528,"Diesel",145,45.6,2,"VW"
"4496"," Tiguan",2017,18495,"Semi-Auto",25135,"Diesel",160,49.6,2,"VW"
"4497"," Tiguan",2018,27290,"Semi-Auto",15318,"Petrol",145,38.2,2,"VW"
"4498"," Tiguan",2019,28990,"Semi-Auto",13617,"Diesel",145,39.8,2,"VW"
"4499"," Tiguan",2019,23450,"Manual",15436,"Diesel",145,42.8,2,"VW"
"4500"," Tiguan",2019,19999,"Manual",10399,"Petrol",145,46.3,1.4,"VW"
"4501"," Tiguan",2018,19495,"Manual",7160,"Petrol",145,46.3,1.4,"VW"
"4502"," Tiguan",2019,28799,"Manual",11102,"Diesel",145,47.9,2,"VW"
"4503"," Tiguan",2019,28995,"Semi-Auto",8639,"Diesel",145,39.8,2,"VW"
"4504"," Tiguan",2019,21990,"Manual",16589,"Diesel",145,47.9,2,"VW"
"4505"," Tiguan",2019,28995,"Semi-Auto",10819,"Diesel",150,39.2,2,"VW"
"4506"," Tiguan",2016,21995,"Automatic",26857,"Petrol",235,38.2,2,"VW"
"4507"," Tiguan",2019,31995,"Semi-Auto",7250,"Diesel",145,39.2,2,"VW"
"4508"," Tiguan",2016,14998,"Manual",22164,"Diesel",125,58.9,2,"VW"
"4509"," Tiguan",2019,20495,"Manual",10,"Diesel",145,49.6,2,"VW"
"4510"," Tiguan",2015,14998,"Semi-Auto",40820,"Diesel",200,47.1,2,"VW"
"4511"," Tiguan",2017,21998,"Manual",29979,"Diesel",160,50.4,2,"VW"
"4512"," Tiguan",2019,25798,"Semi-Auto",3186,"Diesel",145,39.8,2,"VW"
"4513"," Tiguan",2019,19798,"Manual",14693,"Petrol",145,40.9,1.5,"VW"
"4514"," Tiguan",2016,14700,"Semi-Auto",53619,"Diesel",165,49.6,2,"VW"
"4515"," Tiguan",2019,29989,"Semi-Auto",4800,"Diesel",145,45.6,2,"VW"
"4516"," Tiguan",2019,25498,"Manual",10,"Diesel",145,47.9,2,"VW"
"4517"," Tiguan",2016,14970,"Manual",28977,"Diesel",145,53.3,2,"VW"
"4518"," Tiguan",2015,14698,"Semi-Auto",50289,"Diesel",160,49.6,2,"VW"
"4519"," Tiguan",2018,17940,"Manual",15333,"Diesel",145,58.9,2,"VW"
"4520"," Tiguan",2018,18998,"Manual",11548,"Petrol",150,46.3,1.4,"VW"
"4521"," Tiguan",2016,15791,"Manual",19840,"Diesel",125,60.1,2,"VW"
"4522"," Tiguan",2018,23495,"Manual",6592,"Diesel",145,58.9,2,"VW"
"4523"," Tiguan",2017,19495,"Manual",21769,"Diesel",125,58.9,2,"VW"
"4524"," Tiguan",2017,18495,"Semi-Auto",25588,"Diesel",145,57.6,2,"VW"
"4525"," Tiguan",2015,10995,"Manual",48956,"Diesel",125,56.5,2,"VW"
"4526"," Tiguan",2019,27295,"Manual",99,"Diesel",145,47.9,2,"VW"
"4527"," Tiguan",2019,29498,"Semi-Auto",2654,"Diesel",145,45.6,2,"VW"
"4528"," Tiguan",2017,23995,"Manual",10763,"Diesel",160,50.4,2,"VW"
"4529"," Tiguan",2017,21995,"Semi-Auto",47515,"Diesel",160,49.6,2,"VW"
"4530"," Tiguan",2020,34999,"Manual",5000,"Diesel",145,47.9,2,"VW"
"4531"," Tiguan",2014,10190,"Semi-Auto",66810,"Diesel",205,47.7,2,"VW"
"4532"," Tiguan",2017,17995,"Manual",24534,"Diesel",145,58.9,2,"VW"
"4533"," Tiguan",2020,26995,"Semi-Auto",5056,"Diesel",145,46.3,2,"VW"
"4534"," Tiguan",2019,25999,"Automatic",5150,"Diesel",145,40.4,2,"VW"
"4535"," Tiguan",2019,26995,"Semi-Auto",5000,"Petrol",145,37.7,1.5,"VW"
"4536"," Tiguan",2017,18995,"Manual",16000,"Petrol",145,48.7,1.4,"VW"
"4537"," Tiguan",2019,26995,"Manual",3000,"Diesel",145,47.9,2,"VW"
"4538"," Tiguan",2017,22699,"Semi-Auto",30775,"Diesel",150,57.6,2,"VW"
"4539"," Tiguan",2017,17499,"Manual",23011,"Petrol",145,48.7,1.4,"VW"
"4540"," Tiguan",2017,17500,"Manual",18475,"Diesel",150,58.9,2,"VW"
"4541"," Tiguan",2016,19990,"Manual",25400,"Diesel",160,50.4,2,"VW"
"4542"," Tiguan",2014,12699,"Manual",39292,"Diesel",160,48.7,2,"VW"
"4543"," Tiguan",2017,22500,"Semi-Auto",20371,"Diesel",150,49.6,2,"VW"
"4544"," Tiguan",2020,31799,"Semi-Auto",1000,"Diesel",145,45.6,2,"VW"
"4545"," Tiguan",2019,27690,"Semi-Auto",1551,"Diesel",145,39.8,2,"VW"
"4546"," Tiguan",2017,17441,"Manual",23400,"Petrol",150,48.7,1.4,"VW"
"4547"," Tiguan",2019,27995,"Semi-Auto",8854,"Diesel",145,40.4,2,"VW"
"4548"," Tiguan",2019,23491,"Manual",5862,"Petrol",145,38.2,1.5,"VW"
"4549"," Tiguan",2017,16981,"Manual",32752,"Diesel",125,58.9,2,"VW"
"4550"," Tiguan",2018,25981,"Semi-Auto",22548,"Petrol",145,38.2,2,"VW"
"4551"," Tiguan",2018,24998,"Semi-Auto",21513,"Diesel",145,57.6,2,"VW"
"4552"," Tiguan",2019,24390,"Automatic",7295,"Diesel",145,40.4,2,"VW"
"4553"," Tiguan",2017,22998,"Semi-Auto",19334,"Diesel",160,49.6,2,"VW"
"4554"," Tiguan",2018,19202,"Manual",18904,"Petrol",150,46.3,1.4,"VW"
"4555"," Tiguan",2017,17499,"Manual",32779,"Diesel",150,50.4,2,"VW"
"4556"," Tiguan",2017,17360,"Semi-Auto",33670,"Diesel",145,49.6,2,"VW"
"4557"," Tiguan",2018,20252,"Semi-Auto",11626,"Diesel",145,57.6,2,"VW"
"4558"," Tiguan",2020,28490,"Semi-Auto",611,"Diesel",145,46.3,2,"VW"
"4559"," Tiguan",2020,36990,"Semi-Auto",481,"Petrol",145,35.3,2,"VW"
"4560"," Tiguan",2013,11000,"Semi-Auto",40004,"Diesel",200,47.7,2,"VW"
"4561"," Tiguan",2019,26691,"Semi-Auto",6289,"Diesel",145,45.6,2,"VW"
"4562"," Tiguan",2017,15660,"Manual",49765,"Petrol",145,48.7,1.4,"VW"
"4563"," Tiguan",2019,28495,"Manual",1950,"Diesel",150,47.9,2,"VW"
"4564"," Tiguan",2019,22995,"Manual",7621,"Diesel",150,47.9,2,"VW"
"4565"," Tiguan",2017,17995,"Manual",14250,"Diesel",125,58.9,2,"VW"
"4566"," Tiguan",2020,23741,"Manual",4366,"Petrol",145,38.2,1.5,"VW"
"4567"," Tiguan",2017,12630,"Manual",60680,"Diesel",125,60.1,2,"VW"
"4568"," Tiguan",2020,32990,"Manual",3500,"Diesel",150,47.9,2,"VW"
"4569"," Tiguan",2019,25790,"Manual",9929,"Diesel",150,47.9,2,"VW"
"4570"," Tiguan",2017,20990,"Manual",30502,"Diesel",145,58.9,2,"VW"
"4571"," Tiguan",2020,29790,"Manual",5000,"Diesel",145,47.9,2,"VW"
"4572"," Tiguan",2019,22445,"Manual",5388,"Diesel",145,47.9,2,"VW"
"4573"," Tiguan",2018,19701,"Semi-Auto",13280,"Diesel",145,49.6,2,"VW"
"4574"," Tiguan",2019,28001,"Semi-Auto",10236,"Diesel",145,39.8,2,"VW"
"4575"," Tiguan",2014,11000,"Manual",33762,"Diesel",165,48.7,2,"VW"
"4576"," Tiguan",2020,30000,"Semi-Auto",1000,"Diesel",145,37.2,1.5,"VW"
"4577"," Tiguan",2017,19490,"Manual",15786,"Diesel",125,58.9,2,"VW"
"4578"," Tiguan",2019,25990,"Manual",5020,"Diesel",145,42.2,2,"VW"
"4579"," Tiguan",2018,23995,"Semi-Auto",10257,"Diesel",150,45.6,2,"VW"
"4580"," Tiguan",2019,24875,"Manual",7890,"Diesel",150,47.9,2,"VW"
"4581"," Tiguan",2017,17621,"Manual",21272,"Petrol",145,48.7,1.4,"VW"
"4582"," Tiguan",2017,24411,"Semi-Auto",9061,"Diesel",150,49.6,2,"VW"
"4583"," Tiguan",2019,28990,"Automatic",6234,"Diesel",145,40.4,2,"VW"
"4584"," Tiguan",2016,14499,"Semi-Auto",36824,"Diesel",200,47.7,2,"VW"
"4585"," Tiguan",2020,28750,"Semi-Auto",4256,"Diesel",145,39.8,2,"VW"
"4586"," Tiguan",2018,17300,"Manual",33019,"Petrol",150,46.3,1.4,"VW"
"4587"," Tiguan",2019,26790,"Semi-Auto",3741,"Diesel",145,39.8,2,"VW"
"4588"," Tiguan",2019,19690,"Manual",15741,"Petrol",145,40.9,1.5,"VW"
"4589"," Tiguan",2019,28495,"Automatic",4111,"Diesel",145,39.8,2,"VW"
"4590"," Tiguan",2017,22990,"Semi-Auto",19789,"Diesel",145,49.6,2,"VW"
"4591"," Tiguan",2019,19449,"Manual",31594,"Diesel",145,44.1,2,"VW"
"4592"," Tiguan",2015,12990,"Manual",58682,"Diesel",165,48.7,2,"VW"
"4593"," Tiguan",2020,29500,"Semi-Auto",1230,"Diesel",145,40.4,2,"VW"
"4594"," Tiguan",2019,27950,"Automatic",5000,"Diesel",145,39.8,2,"VW"
"4595"," Tiguan",2019,33450,"Automatic",8000,"Diesel",145,39.2,2,"VW"
"4596"," Tiguan",2017,17950,"Semi-Auto",19039,"Diesel",145,49.6,2,"VW"
"4597"," Tiguan",2013,10490,"Semi-Auto",61000,"Diesel",200,47.7,2,"VW"
"4598"," Tiguan",2016,14290,"Semi-Auto",33500,"Diesel",160,49.6,2,"VW"
"4599"," Tiguan",2016,19995,"Semi-Auto",40000,"Diesel",160,49.6,2,"VW"
"4600"," Tiguan",2017,22495,"Semi-Auto",21180,"Diesel",145,57.6,2,"VW"
"4601"," Tiguan",2019,20990,"Manual",13969,"Petrol",145,40.9,1.5,"VW"
"4602"," Tiguan",2018,21990,"Manual",12042,"Petrol",150,48.7,1.4,"VW"
"4603"," Tiguan",2016,11991,"Manual",41906,"Diesel",125,56.5,2,"VW"
"4604"," Tiguan",2018,26490,"Semi-Auto",19851,"Petrol",150,38.2,2,"VW"
"4605"," Tiguan",2020,28612,"Semi-Auto",6779,"Petrol",145,30.4,2,"VW"
"4606"," Tiguan",2019,32990,"Manual",2401,"Diesel",145,42.8,2,"VW"
"4607"," Tiguan",2017,21990,"Semi-Auto",29142,"Diesel",150,49.6,2,"VW"
"4608"," Tiguan",2018,18990,"Manual",26091,"Petrol",150,48.7,1.4,"VW"
"4609"," Tiguan",2017,23790,"Semi-Auto",26053,"Diesel",150,49.6,2,"VW"
"4610"," Tiguan",2017,24490,"Semi-Auto",25904,"Diesel",160,49.6,2,"VW"
"4611"," Tiguan",2020,28891,"Semi-Auto",3851,"Diesel",150,40.4,2,"VW"
"4612"," Tiguan",2016,17299,"Manual",25638,"Diesel",160,50.4,2,"VW"
"4613"," Tiguan",2019,28495,"Semi-Auto",6249,"Petrol",145,31.4,2,"VW"
"4614"," Tiguan",2018,18481,"Manual",18663,"Diesel",150,58.9,2,"VW"
"4615"," Tiguan",2019,26493,"Semi-Auto",5195,"Diesel",145,39.8,2,"VW"
"4616"," Tiguan",2016,22995,"Semi-Auto",30954,"Petrol",235,38.2,2,"VW"
"4617"," Tiguan",2019,27490,"Semi-Auto",3000,"Petrol",145,30.4,2,"VW"
"4618"," Tiguan",2019,20990,"Manual",3097,"Petrol",150,40.9,1.5,"VW"
"4619"," Tiguan",2019,24290,"Semi-Auto",5481,"Petrol",145,37.7,1.5,"VW"
"4620"," Tiguan",2018,18990,"Semi-Auto",19760,"Diesel",150,49.6,2,"VW"
"4621"," Tiguan",2017,19891,"Semi-Auto",29827,"Diesel",125,57.6,2,"VW"
"4622"," Tiguan",2017,25192,"Semi-Auto",30498,"Diesel",160,49.6,2,"VW"
"4623"," Tiguan",2017,22494,"Manual",21451,"Diesel",145,58.9,2,"VW"
"4624"," Tiguan",2019,30991,"Semi-Auto",9050,"Petrol",150,31.4,2,"VW"
"4625"," Tiguan",2017,20981,"Semi-Auto",52286,"Diesel",145,49.6,2,"VW"
"4626"," Tiguan",2018,20995,"Manual",22000,"Petrol",145,48.7,1.4,"VW"
"4627"," Tiguan",2019,20499,"Manual",13058,"Petrol",145,40.9,1.5,"VW"
"4628"," Tiguan",2017,19495,"Manual",17654,"Petrol",145,48.7,1.4,"VW"
"4629"," Tiguan",2019,34995,"Semi-Auto",2000,"Petrol",145,35.3,2,"VW"
"4630"," Tiguan",2019,29995,"Semi-Auto",5281,"Diesel",150,31.4,2,"VW"
"4631"," Tiguan",2019,29995,"Semi-Auto",3500,"Petrol",145,31.4,2,"VW"
"4632"," Tiguan",2020,32495,"Semi-Auto",4500,"Petrol",150,31,2,"VW"
"4633"," Tiguan",2018,18491,"Manual",16982,"Diesel",150,58.9,2,"VW"
"4634"," Tiguan",2019,29950,"Automatic",5253,"Diesel",145,39.8,2,"VW"
"4635"," Tiguan",2016,14298,"Manual",33822,"Diesel",145,53.3,2,"VW"
"4636"," Tiguan",2018,18495,"Manual",10266,"Petrol",150,46.3,1.4,"VW"
"4637"," Tiguan",2019,21495,"Manual",13875,"Petrol",145,40.9,1.5,"VW"
"4638"," Tiguan",2019,29250,"Semi-Auto",4100,"Diesel",145,31.4,2,"VW"
"4639"," Tiguan",2020,27850,"Semi-Auto",2500,"Diesel",150,40.4,2,"VW"
"4640"," Tiguan",2017,21500,"Automatic",30300,"Diesel",145,49.6,2,"VW"
"4641"," Tiguan",2015,12990,"Manual",53500,"Diesel",145,53.3,2,"VW"
"4642"," Tiguan",2014,11650,"Automatic",45000,"Diesel",200,47.7,2,"VW"
