"","model","year","price","transmission","mileage","fuelType","tax","mpg","engineSize","manufacturer"
"36447"," Golf",2018,21999,"Semi-Auto",21805,"Petrol",145,44.8,2,"VW"
"36448"," Golf",2017,17999,"Semi-Auto",33733,"Diesel",125,58.9,2,"VW"
"36449"," Golf",2018,18899,"Manual",11742,"Diesel",145,60.1,2,"VW"
"36450"," Golf",2019,17298,"Manual",7440,"Petrol",145,47.1,1.5,"VW"
"36451"," Golf",2019,17298,"Manual",5385,"Petrol",145,47.1,1.5,"VW"
"36452"," Golf",2019,17495,"Manual",10911,"Petrol",145,45.6,1.5,"VW"
"36453"," Golf",2016,17995,"Semi-Auto",13957,"Diesel",30,62.8,2,"VW"
"36454"," Golf",2019,12495,"Manual",15186,"Petrol",145,49.6,1,"VW"
"36455"," Golf",2019,21999,"Manual",5000,"Diesel",145,62.8,2,"VW"
"36456"," Golf",2017,14899,"Semi-Auto",26000,"Diesel",150,67.3,2,"VW"
"36457"," Golf",2018,14295,"Semi-Auto",49800,"Petrol",145,55.4,1.5,"VW"
"36458"," Golf",2018,16795,"Manual",30200,"Petrol",145,45.6,1.5,"VW"
"36459"," Golf",2019,16695,"Manual",12500,"Diesel",145,55.4,1.6,"VW"
"36460"," Golf",2017,11990,"Manual",25400,"Diesel",0,74.3,1.6,"VW"
"36461"," Golf",2019,22500,"Automatic",1900,"Petrol",145,44.8,1.5,"VW"
"36462"," Golf",2015,11495,"Manual",14534,"Petrol",30,53.3,1.4,"VW"
"36463"," Golf",2017,14395,"Semi-Auto",21162,"Petrol",145,55.4,1.4,"VW"
"36464"," Golf",2020,22500,"Manual",2000,"Diesel",145,62.8,2,"VW"
"36465"," Golf",2017,13750,"Manual",20500,"Diesel",145,67.3,1.6,"VW"
"36466"," Golf",2016,10750,"Semi-Auto",45150,"Diesel",20,58.9,1.6,"VW"
"36467"," Golf",2015,11485,"Manual",31369,"Petrol",30,53.3,1.4,"VW"
"36468"," Golf",2016,11745,"Manual",41682,"Diesel",0,74.3,1.6,"VW"
"36469"," Golf",2018,14195,"Manual",32792,"Diesel",145,61.4,1.6,"VW"
"36470"," Golf",2015,11295,"Semi-Auto",46439,"Petrol",30,53.3,1.4,"VW"
"36471"," Golf",2017,14995,"Semi-Auto",38288,"Diesel",150,67.3,2,"VW"
"36472"," Golf",2020,26995,"Semi-Auto",810,"Hybrid",150,44.8,1.5,"VW"
"36473"," Golf",2020,27898,"Semi-Auto",10,"Hybrid",145,44.8,1.5,"VW"
"36474"," Golf",2017,11695,"Manual",63910,"Diesel",0,74.3,1.6,"VW"
"36475"," Golf",2018,24000,"Semi-Auto",35059,"Petrol",145,39.8,2,"VW"
"36476"," Golf",2017,22750,"Semi-Auto",11566,"Petrol",205,39.8,2,"VW"
"36477"," Golf",2013,7495,"Manual",51223,"Petrol",30,57.6,1.2,"VW"
"36478"," Golf",2019,17495,"Manual",9947,"Petrol",145,47.1,1.5,"VW"
"36479"," Golf",2016,8399,"Manual",38282,"Diesel",0,74.3,1.6,"VW"
"36480"," Golf",2020,23995,"Manual",982,"Petrol",150,49.6,1.5,"VW"
"36481"," Golf",2015,10390,"Manual",44401,"Petrol",30,53.3,1.4,"VW"
"36482"," Golf",2015,9495,"Manual",53474,"Petrol",30,53.3,1.4,"VW"
"36483"," Golf",2019,28985,"Semi-Auto",8597,"Petrol",145,36.2,2,"VW"
"36484"," Golf",2019,18485,"Manual",4806,"Diesel",145,55.4,1.6,"VW"
"36485"," Golf",2019,17495,"Manual",6129,"Petrol",145,47.1,1.5,"VW"
"36486"," Golf",2018,26500,"Semi-Auto",12546,"Petrol",145,39.8,2,"VW"
"36487"," Golf",2016,12000,"Manual",21146,"Diesel",0,74.3,1.6,"VW"
"36488"," Golf",2019,29799,"Semi-Auto",2500,"Petrol",145,32.8,2,"VW"
"36489"," Golf",2015,11698,"Semi-Auto",37588,"Petrol",30,53.3,1.4,"VW"
"36490"," Golf",2017,23490,"Semi-Auto",23658,"Petrol",145,39.8,2,"VW"
"36491"," Golf",2018,11690,"Manual",27892,"Petrol",145,55.4,1.4,"VW"
"36492"," Golf",2020,34299,"Semi-Auto",3201,"Petrol",145,32.8,2,"VW"
"36493"," Golf",2017,16490,"Manual",41000,"Diesel",150,60.1,2,"VW"
"36494"," Golf",2019,19999,"Semi-Auto",4567,"Diesel",145,52.3,2,"VW"
"36495"," Golf",2015,8799,"Manual",42000,"Diesel",0,74.3,1.6,"VW"
"36496"," Golf",2013,9992,"Semi-Auto",57707,"Petrol",20,60.1,1.4,"VW"
"36497"," Golf",2016,12992,"Manual",45925,"Diesel",20,68.9,2,"VW"
"36498"," Golf",2020,24699,"Manual",176,"Petrol",150,47.1,1.5,"VW"
"36499"," Golf",2018,18995,"Semi-Auto",13915,"Diesel",145,57.7,2,"VW"
"36500"," Golf",2016,7999,"Manual",75151,"Petrol",30,53.3,1.4,"VW"
"36501"," Golf",2017,11490,"Manual",32949,"Diesel",0,74.3,1.6,"VW"
"36502"," Golf",2017,17500,"Manual",27140,"Diesel",145,60.1,2,"VW"
"36503"," Golf",2017,13980,"Semi-Auto",6074,"Diesel",145,72.4,1.4,"VW"
"36504"," Golf",2016,18990,"Manual",25137,"Petrol",200,39.8,2,"VW"
"36505"," Golf",2017,20999,"Semi-Auto",14218,"Petrol",200,39.8,2,"VW"
"36506"," Golf",2015,17990,"Manual",23536,"Petrol",200,39.8,2,"VW"
"36507"," Golf",2018,25995,"Semi-Auto",18301,"Petrol",145,39.8,2,"VW"
"36508"," Golf",2017,11995,"Manual",45146,"Petrol",30,53.3,1.4,"VW"
"36509"," Golf",2015,8691,"Manual",46927,"Diesel",0,68.9,1.6,"VW"
"36510"," Golf",2014,12291,"Manual",54400,"Diesel",20,67.3,2,"VW"
"36511"," Golf",2015,15290,"Manual",32235,"Diesel",20,67.3,2,"VW"
"36512"," Golf",2017,11490,"Manual",42217,"Petrol",30,53.3,1.4,"VW"
"36513"," Golf",2016,17570,"Manual",18221,"Diesel",20,67.3,2,"VW"
"36514"," Golf",2019,17298,"Manual",5704,"Petrol",145,47.1,1.5,"VW"
"36515"," Golf",2019,17298,"Manual",7737,"Petrol",145,47.1,1.5,"VW"
"36516"," Golf",2018,19990,"Semi-Auto",31560,"Petrol",145,44.8,2,"VW"
"36517"," Golf",2017,21497,"Semi-Auto",15005,"Petrol",200,39.8,2,"VW"
"36518"," Golf",2017,11750,"Semi-Auto",37259,"Diesel",20,58.9,1.6,"VW"
"36519"," Golf",2016,13180,"Automatic",13733,"Petrol",30,55.4,1.4,"VW"
"36520"," Golf",2018,18495,"Manual",16000,"Diesel",145,60.1,2,"VW"
"36521"," Golf",2019,17298,"Manual",6981,"Petrol",145,47.1,1.5,"VW"
"36522"," Golf",2016,17698,"Semi-Auto",9244,"Diesel",30,62.8,2,"VW"
"36523"," Golf",2019,17298,"Manual",6158,"Petrol",145,47.1,1.5,"VW"
"36524"," Golf",2019,17298,"Manual",6087,"Petrol",145,47.1,1.5,"VW"
"36525"," Golf",2018,12980,"Manual",32128,"Diesel",145,61.4,1.6,"VW"
"36526"," Golf",2016,11498,"Manual",33955,"Diesel",0,74.3,1.6,"VW"
"36527"," Golf",2019,18898,"Manual",10,"Petrol",145,47.1,1.5,"VW"
"36528"," Golf",2019,15250,"Manual",15020,"Diesel",145,57.7,1.6,"VW"
"36529"," Golf",2017,13880,"Manual",17042,"Petrol",30,53.3,1.4,"VW"
"36530"," Golf",2016,11990,"Manual",54635,"Diesel",0,74.3,1.6,"VW"
"36531"," Golf",2019,15998,"Semi-Auto",15059,"Petrol",145,45.6,1,"VW"
"36532"," Golf",2019,15298,"Semi-Auto",6218,"Petrol",145,45.6,1,"VW"
"36533"," Golf",2019,17298,"Manual",7306,"Petrol",145,47.1,1.5,"VW"
"36534"," Golf",2017,11618,"Manual",40333,"Petrol",145,58.9,1,"VW"
"36535"," Golf",2015,14750,"Manual",26650,"Petrol",145,47.1,2,"VW"
"36536"," Golf",2016,19500,"Semi-Auto",5478,"Diesel",30,62.8,2,"VW"
"36537"," Golf",2016,13790,"Manual",32750,"Diesel",20,68.9,2,"VW"
"36538"," Golf",2014,7490,"Manual",66707,"Diesel",0,68.9,1.6,"VW"
"36539"," Golf",2015,10750,"Manual",37021,"Diesel",20,68.9,2,"VW"
"36540"," Golf",2019,16450,"Semi-Auto",17811,"Petrol",150,45.6,1,"VW"
"36541"," Golf",2018,11990,"Manual",17194,"Petrol",145,56.5,1.4,"VW"
"36542"," Golf",2016,15290,"Manual",41588,"Diesel",20,67.3,2,"VW"
"36543"," Golf",2019,27590,"Semi-Auto",6565,"Petrol",145,32.8,2,"VW"
"36544"," Golf",2019,20593,"Automatic",6430,"Diesel",145,52.3,2,"VW"
"36545"," Golf",2017,23872,"Automatic",15435,"Petrol",145,39.2,2,"VW"
"36546"," Golf",2013,12990,"Manual",42532,"Diesel",20,67.3,2,"VW"
"36547"," Golf",2017,18490,"Semi-Auto",21495,"Diesel",150,56.5,2,"VW"
"36548"," Golf",2019,19590,"Manual",5500,"Petrol",145,45.6,1.5,"VW"
"36549"," Golf",2018,13450,"Manual",29295,"Petrol",145,54.3,1.4,"VW"
"36550"," Golf",2019,23950,"Semi-Auto",7549,"Diesel",145,49.6,2,"VW"
"36551"," Golf",2017,20450,"Semi-Auto",13029,"Diesel",145,57.7,2,"VW"
"36552"," Golf",2019,19750,"Semi-Auto",5076,"Diesel",150,52.3,2,"VW"
"36553"," Golf",2019,25995,"Semi-Auto",4626,"Petrol",150,37.7,2,"VW"
"36554"," Golf",2017,12980,"Manual",15168,"Diesel",20,72.4,1.6,"VW"
"36555"," Golf",2019,17995,"Manual",100,"Diesel",145,55.4,1.6,"VW"
"36556"," Golf",2019,18495,"Manual",100,"Petrol",145,47.1,1.5,"VW"
"36557"," Golf",2019,20995,"Semi-Auto",3852,"Petrol",145,43.5,1.5,"VW"
"36558"," Golf",2019,18995,"Manual",8196,"Petrol",150,44.8,1.5,"VW"
"36559"," Golf",2019,19995,"Semi-Auto",2656,"Diesel",150,52.3,2,"VW"
"36560"," Golf",2019,26495,"Semi-Auto",5998,"Petrol",150,37.7,2,"VW"
"36561"," Golf",2016,15995,"Manual",30341,"Diesel",20,67.3,2,"VW"
"36562"," Golf",2016,12295,"Manual",24486,"Petrol",30,53.3,1.4,"VW"
"36563"," Golf",2019,16995,"Manual",100,"Diesel",145,57.7,1.6,"VW"
"36564"," Golf",2019,15950,"Semi-Auto",17033,"Diesel",145,54.3,1.6,"VW"
"36565"," Golf",2016,12250,"Manual",36000,"Diesel",0,74.3,1.6,"VW"
"36566"," Golf",2016,18950,"Manual",33722,"Petrol",200,39.8,2,"VW"
"36567"," Golf",2019,33495,"Semi-Auto",7286,"Petrol",145,32.8,2,"VW"
"36568"," Golf",2017,22495,"Semi-Auto",21298,"Petrol",200,39.8,2,"VW"
"36569"," Golf",2020,22490,"Semi-Auto",100,"Petrol",145,45.6,1.5,"VW"
"36570"," Golf",2015,10950,"Manual",22836,"Petrol",30,53.3,1.4,"VW"
"36571"," Golf",2018,20450,"Manual",13300,"Diesel",145,60.1,2,"VW"
"36572"," Golf",2019,16950,"Manual",5203,"Diesel",145,55.4,1.6,"VW"
"36573"," Golf",2016,18998,"Manual",24868,"Petrol",200,39.8,2,"VW"
"36574"," Golf",2019,24998,"Automatic",7181,"Petrol",145,37.7,2,"VW"
"36575"," Golf",2019,17498,"Manual",4821,"Petrol",145,47.1,1.5,"VW"
"36576"," Golf",2018,18495,"Semi-Auto",7118,"Petrol",145,55.4,1.5,"VW"
"36577"," Golf",2017,13995,"Semi-Auto",13038,"Petrol",0,65.7,1,"VW"
"36578"," Golf",2016,17698,"Semi-Auto",15110,"Diesel",30,62.8,2,"VW"
"36579"," Golf",2019,17498,"Manual",8360,"Petrol",145,47.1,1.5,"VW"
"36580"," Golf",2019,17498,"Manual",4306,"Petrol",145,47.1,1.5,"VW"
"36581"," Golf",2014,7998,"Semi-Auto",71566,"Diesel",20,67.3,1.6,"VW"
"36582"," Golf",2019,17298,"Manual",11217,"Petrol",145,47.1,1.5,"VW"
"36583"," Golf",2015,9841,"Manual",37977,"Diesel",0,68.9,1.6,"VW"
"36584"," Golf",2016,12221,"Manual",27454,"Petrol",30,53.3,1.4,"VW"
"36585"," Golf",2016,9995,"Manual",47532,"Diesel",0,74.3,1.6,"VW"
"36586"," Golf",2013,7495,"Manual",38250,"Diesel",30,64.2,1.6,"VW"
"36587"," Golf",2020,24490,"Semi-Auto",2368,"Hybrid",150,44.8,1.5,"VW"
"36588"," Golf",2016,17142,"Semi-Auto",19435,"Diesel",30,62.8,2,"VW"
"36589"," Golf",2016,11501,"Manual",41065,"Diesel",0,74.3,1.6,"VW"
"36590"," Golf",2019,27395,"Semi-Auto",5583,"Petrol",145,32.8,2,"VW"
"36591"," Golf",2017,15998,"Semi-Auto",34611,"Diesel",125,58.9,2,"VW"
"36592"," Golf",2019,17298,"Manual",9454,"Petrol",145,47.1,1.5,"VW"
"36593"," Golf",2019,18998,"Semi-Auto",6987,"Diesel",145,52.3,2,"VW"
"36594"," Golf",2017,12698,"Semi-Auto",32243,"Diesel",150,58.9,1.6,"VW"
"36595"," Golf",2017,11998,"Manual",23878,"Diesel",0,74.3,1.6,"VW"
"36596"," Golf",2017,13495,"Manual",11053,"Petrol",145,54.3,1.4,"VW"
"36597"," Golf",2016,14991,"Manual",24406,"Petrol",20,60.1,1.4,"VW"
"36598"," Golf",2016,13932,"Semi-Auto",17735,"Petrol",30,53.3,1.4,"VW"
"36599"," Golf",2019,21232,"Semi-Auto",1955,"Petrol",145,45.6,1.5,"VW"
"36600"," Golf",2016,12751,"Manual",27197,"Petrol",30,53.3,1.4,"VW"
"36601"," Golf",2014,8795,"Manual",42275,"Diesel",0,68.9,1.6,"VW"
"36602"," Golf",2019,27745,"Semi-Auto",4079,"Petrol",145,37.7,2,"VW"
"36603"," Golf",2017,18991,"Semi-Auto",20434,"Diesel",30,62.8,2,"VW"
"36604"," Golf",2019,18890,"Manual",4569,"Petrol",145,49.6,1.5,"VW"
"36605"," Golf",2016,18272,"Manual",20401,"Petrol",145,47.1,2,"VW"
"36606"," Golf",2019,18990,"Manual",10,"Petrol",145,50.4,1.5,"VW"
"36607"," Golf",2016,11702,"Manual",62512,"Diesel",20,68.9,2,"VW"
"36608"," Golf",2016,11702,"Semi-Auto",51202,"Diesel",30,62.8,2,"VW"
"36609"," Golf",2019,20490,"Automatic",23,"Petrol",145,45.6,1.5,"VW"
"36610"," Golf",2019,20490,"Semi-Auto",7991,"Petrol",145,44.1,1.5,"VW"
"36611"," Golf",2019,18490,"Manual",10,"Petrol",145,49.6,1.5,"VW"
"36612"," Golf",2016,16462,"Manual",34096,"Diesel",20,67.3,2,"VW"
"36613"," Golf",2019,28055,"Semi-Auto",2600,"Petrol",145,37.7,2,"VW"
"36614"," Golf",2019,19973,"Semi-Auto",5145,"Petrol",145,44.8,1.5,"VW"
"36615"," Golf",2017,16831,"Semi-Auto",20582,"Petrol",20,60.1,1.4,"VW"
"36616"," Golf",2019,16780,"Manual",10191,"Petrol",145,47.1,1.5,"VW"
"36617"," Golf",2019,21683,"Manual",2905,"Petrol",145,47.9,1.5,"VW"
"36618"," Golf",2019,18790,"Automatic",11987,"Petrol",145,45.6,1.5,"VW"
"36619"," Golf",2019,24490,"Manual",7982,"Petrol",145,37.7,2,"VW"
"36620"," Golf",2019,17490,"Manual",6115,"Petrol",145,47.1,1.5,"VW"
"36621"," Golf",2017,13552,"Manual",22527,"Petrol",30,53.3,1.4,"VW"
"36622"," Golf",2016,10320,"Manual",45725,"Diesel",0,74.3,1.6,"VW"
"36623"," Golf",2019,17564,"Semi-Auto",8684,"Petrol",145,45.6,1,"VW"
"36624"," Golf",2016,11991,"Manual",37848,"Petrol",30,53.3,1.4,"VW"
"36625"," Golf",2016,15932,"Manual",24879,"Diesel",30,58.9,2,"VW"
"36626"," Golf",2016,11298,"Manual",40404,"Diesel",0,74.3,1.6,"VW"
"36627"," Golf",2017,11400,"Manual",28480,"Diesel",0,74.3,1.6,"VW"
"36628"," Golf",2019,19054,"Semi-Auto",10697,"Petrol",145,44.1,1.5,"VW"
"36629"," Golf",2019,19246,"Manual",2294,"Petrol",145,45.6,1.5,"VW"
"36630"," Golf",2019,20646,"Semi-Auto",5127,"Petrol",145,43.5,1.5,"VW"
"36631"," Golf",2013,7810,"Manual",66755,"Diesel",0,68.9,1.6,"VW"
"36632"," Golf",2013,7210,"Manual",69912,"Diesel",20,68.9,2,"VW"
"36633"," Golf",2015,10050,"Manual",58275,"Diesel",20,68.9,2,"VW"
"36634"," Golf",2016,14000,"Manual",10074,"Petrol",125,53.3,1.4,"VW"
"36635"," Golf",2019,17298,"Manual",7991,"Petrol",145,47.1,1.5,"VW"
"36636"," Golf",2015,16998,"Semi-Auto",28531,"Petrol",165,44.1,2,"VW"
"36637"," Golf",2018,16491,"Manual",13761,"Diesel",150,67.3,2,"VW"
"36638"," Golf",2017,16991,"Manual",24647,"Diesel",20,67.3,2,"VW"
"36639"," Golf",2013,10883,"Manual",74327,"Diesel",20,67.3,2,"VW"
"36640"," Golf",2015,8830,"Manual",34037,"Petrol",30,57.6,1.2,"VW"
"36641"," Golf",2019,17995,"Manual",2447,"Petrol",145,47.1,1.5,"VW"
"36642"," Golf",2015,15250,"Manual",30806,"Diesel",20,67.3,2,"VW"
"36643"," Golf",2019,19450,"Semi-Auto",2900,"Petrol",145,45.6,1.5,"VW"
"36644"," Golf",2019,17950,"Manual",2450,"Petrol",145,47.1,1.5,"VW"
"36645"," Golf",2020,29250,"Semi-Auto",2000,"Diesel",145,49.6,2,"VW"
"36646"," Golf",2019,17950,"Manual",3150,"Diesel",145,57.7,1.6,"VW"
"36647"," Golf",2019,22450,"Semi-Auto",3650,"Diesel",145,52.3,2,"VW"
"36648"," Golf",2016,19745,"Semi-Auto",22626,"Petrol",200,40.4,2,"VW"
"36649"," Golf",2020,23995,"Manual",5,"Petrol",150,47.9,1.5,"VW"
"36650"," Golf",2014,12500,"Manual",55091,"Diesel",20,67.3,2,"VW"
"36651"," Golf",2020,22000,"Semi-Auto",2000,"Petrol",145,45.6,1.5,"VW"
"36652"," Golf",2017,11798,"Semi-Auto",37269,"Petrol",0,65.7,1,"VW"
"36653"," Golf",2019,17298,"Manual",6842,"Petrol",145,47.1,1.5,"VW"
"36654"," Golf",2017,21498,"Semi-Auto",10044,"Petrol",145,44.1,2,"VW"
"36655"," Golf",2019,21250,"Semi-Auto",11641,"Diesel",145,52.3,2,"VW"
"36656"," Golf",2015,8050,"Manual",77112,"Diesel",20,68.9,2,"VW"
"36657"," Golf",2013,10496,"Manual",81780,"Diesel",20,67.3,2,"VW"
"36658"," Golf",2016,15157,"Automatic",21474,"Diesel",20,57.6,2,"VW"
"36659"," Golf",2019,28950,"Semi-Auto",4764,"Petrol",145,36.2,2,"VW"
"36660"," Golf",2020,33000,"Semi-Auto",5,"Hybrid",135,141.3,1.4,"VW"
"36661"," Golf",2020,27500,"Semi-Auto",5,"Hybrid",150,44.8,1.5,"VW"
"36662"," Golf",2016,18500,"Semi-Auto",22729,"Diesel",30,62.8,2,"VW"
"36663"," Golf",2018,21995,"Semi-Auto",8461,"Petrol",145,44.1,2,"VW"
"36664"," Golf",2019,26995,"Semi-Auto",5142,"Diesel",145,49.6,2,"VW"
"36665"," Golf",2019,15495,"Manual",6321,"Diesel",145,57.7,1.6,"VW"
"36666"," Golf",2019,16754,"Manual",6355,"Petrol",145,49.6,1,"VW"
"36667"," Golf",2017,11452,"Manual",50036,"Diesel",20,61.4,1.6,"VW"
"36668"," Golf",2019,18006,"Semi-Auto",15342,"Petrol",145,47.1,1.5,"VW"
"36669"," Golf",2018,14672,"Manual",13398,"Petrol",145,49.6,1,"VW"
"36670"," Golf",2017,12799,"Manual",11535,"Petrol",0,65.7,1,"VW"
"36671"," Golf",2018,14352,"Manual",21801,"Diesel",145,61.4,1.6,"VW"
"36672"," Golf",2020,20995,"Manual",899,"Petrol",145,47.1,1.5,"VW"
"36673"," Golf",2020,20995,"Manual",899,"Petrol",145,47.1,1.5,"VW"
"36674"," Golf",2017,12991,"Semi-Auto",41000,"Diesel",150,67.3,2,"VW"
"36675"," Golf",2019,12926,"Manual",10034,"Petrol",145,49.6,1,"VW"
"36676"," Golf",2020,33000,"Semi-Auto",5,"Hybrid",135,141.3,1.4,"VW"
"36677"," Golf",2020,25995,"Semi-Auto",489,"Diesel",145,52.3,1.6,"VW"
"36678"," Golf",2020,20995,"Manual",250,"Petrol",145,47.1,1.5,"VW"
"36679"," Golf",2016,11090,"Manual",43380,"Diesel",0,74.3,1.6,"VW"
"36680"," Golf",2016,12770,"Semi-Auto",23336,"Petrol",0,65.7,1,"VW"
"36681"," Golf",2015,12090,"Manual",67239,"Diesel",20,67.3,2,"VW"
"36682"," Golf",2019,20246,"Manual",4100,"Petrol",145,45.6,1.5,"VW"
"36683"," Golf",2019,18816,"Semi-Auto",3467,"Petrol",145,58.9,1.5,"VW"
"36684"," Golf",2019,28366,"Automatic",6899,"Petrol",145,32.8,2,"VW"
"36685"," Golf",2019,17356,"Manual",3512,"Petrol",145,47.1,1.5,"VW"
"36686"," Golf",2015,11252,"Manual",26211,"Petrol",30,53.3,1.4,"VW"
"36687"," Golf",2016,19022,"Manual",27474,"Petrol",200,39.8,2,"VW"
"36688"," Golf",2017,22995,"Semi-Auto",28682,"Petrol",150,39.8,2,"VW"
"36689"," Golf",2016,15480,"Manual",16059,"Petrol",20,60.1,1.4,"VW"
"36690"," Golf",2016,9720,"Manual",65723,"Diesel",20,68.9,2,"VW"
"36691"," Golf",2019,13782,"Manual",12836,"Diesel",145,57.7,1.6,"VW"
"36692"," Golf",2017,18872,"Semi-Auto",2223,"Petrol",20,60.1,1.4,"VW"
"36693"," Golf",2019,30926,"Semi-Auto",3424,"Petrol",145,32.8,2,"VW"
"36694"," Golf",2019,24366,"Semi-Auto",7320,"Petrol",145,37.7,2,"VW"
"36695"," Golf",2017,13981,"Manual",22309,"Diesel",150,61.4,1.6,"VW"
"36696"," Golf",2017,15995,"Semi-Auto",14739,"Petrol",145,55.4,1.4,"VW"
"36697"," Golf",2015,18995,"Manual",22522,"Petrol",200,39.8,2,"VW"
"36698"," Golf",2016,11981,"Manual",37895,"Diesel",0,74.3,1.6,"VW"
"36699"," Golf",2017,15481,"Semi-Auto",16518,"Petrol",150,55.4,1.4,"VW"
"36700"," Golf",2016,11381,"Manual",45000,"Diesel",0,74.3,1.6,"VW"
"36701"," Golf",2018,21686,"Semi-Auto",24353,"Hybrid",135,156.9,1.4,"VW"
"36702"," Golf",2019,12786,"Manual",15953,"Petrol",145,49.6,1,"VW"
"36703"," Golf",2014,11172,"Manual",31639,"Petrol",30,58.9,1.4,"VW"
"36704"," Golf",2019,16172,"Semi-Auto",15518,"Diesel",145,54.3,1.6,"VW"
"36705"," Golf",2019,19980,"Semi-Auto",2283,"Petrol",145,45.6,1.5,"VW"
"36706"," Golf",2019,18760,"Manual",5422,"Petrol",145,49.6,1.5,"VW"
"36707"," Golf",2019,19056,"Manual",5434,"Petrol",145,45.6,1.5,"VW"
"36708"," Golf",2019,27640,"Automatic",11379,"Petrol",145,36.2,2,"VW"
"36709"," Golf",2019,21991,"Manual",3362,"Petrol",145,45.6,1.5,"VW"
"36710"," Golf",2019,18781,"Manual",5724,"Petrol",145,50.4,1.5,"VW"
"36711"," Golf",2017,11292,"Manual",72620,"Petrol",145,54.3,1.4,"VW"
"36712"," Golf",2019,21891,"Automatic",50,"Petrol",145,45.6,1.5,"VW"
"36713"," Golf",2019,20036,"Automatic",4183,"Petrol",145,43.5,1.5,"VW"
"36714"," Golf",2019,18990,"Manual",131,"Petrol",145,49.6,1.5,"VW"
"36715"," Golf",2019,20106,"Manual",5744,"Petrol",145,45.6,1.5,"VW"
"36716"," Golf",2019,28756,"Semi-Auto",5492,"Petrol",145,32.8,2,"VW"
"36717"," Golf",2013,8991,"Manual",46397,"Petrol",30,53.3,1.4,"VW"
"36718"," Golf",2019,18650,"Manual",100,"Petrol",145,49.6,1.5,"VW"
"36719"," Golf",2019,23180,"Semi-Auto",100,"Petrol",145,44.1,1.5,"VW"
"36720"," Golf",2016,12392,"Manual",34628,"Petrol",30,53.3,1.4,"VW"
"36721"," Golf",2017,15372,"Semi-Auto",14209,"Petrol",145,55.4,1.4,"VW"
"36722"," Golf",2019,18956,"Manual",2845,"Petrol",145,45.6,1.5,"VW"
"36723"," Golf",2019,20990,"Manual",3119,"Petrol",145,47.9,1.5,"VW"
"36724"," Golf",2020,19990,"Manual",1340,"Petrol",145,50.4,1.5,"VW"
"36725"," Golf",2017,12392,"Manual",28895,"Diesel",0,74.3,1.6,"VW"
"36726"," Golf",2017,12802,"Manual",28192,"Petrol",30,53.3,1.4,"VW"
"36727"," Golf",2019,17990,"Manual",6244,"Petrol",145,47.1,1.5,"VW"
"36728"," Golf",2019,18750,"Manual",3835,"Petrol",145,49.6,1.5,"VW"
"36729"," Golf",2016,12442,"Manual",26580,"Petrol",30,53.3,1.4,"VW"
"36730"," Golf",2019,17890,"Semi-Auto",9307,"Petrol",145,44.8,1.5,"VW"
"36731"," Golf",2018,16562,"Manual",8139,"Petrol",145,57.6,1.5,"VW"
"36732"," Golf",2019,17086,"Semi-Auto",14624,"Petrol",145,45.6,1,"VW"
"36733"," Golf",2016,11943,"Semi-Auto",33745,"Petrol",30,53.3,1.4,"VW"
"36734"," Golf",2017,16395,"Semi-Auto",34162,"Diesel",125,58.9,2,"VW"
"36735"," Golf",2018,15063,"Manual",9522,"Petrol",145,49.6,1,"VW"
"36736"," Golf",2018,13746,"Manual",13965,"Petrol",145,49.6,1,"VW"
"36737"," Golf",2019,31066,"Semi-Auto",1863,"Petrol",145,32.8,2,"VW"
"36738"," Golf",2019,20406,"Semi-Auto",4512,"Diesel",145,52.3,2,"VW"
"36739"," Golf",2017,13295,"Manual",20649,"Diesel",150,61.4,1.6,"VW"
"36740"," Golf",2017,18998,"Manual",18358,"Diesel",145,60.1,2,"VW"
"36741"," Golf",2019,16054,"Manual",9758,"Diesel",145,57.7,1.6,"VW"
"36742"," Golf",2018,19000,"Manual",23452,"Diesel",145,60.1,2,"VW"
"36743"," Golf",2013,7897,"Automatic",37613,"Petrol",160,44.8,1.4,"VW"
"36744"," Golf",2014,10200,"Manual",41954,"Petrol",30,58.9,1.4,"VW"
"36745"," Golf",2014,9020,"Manual",52294,"Petrol",30,53.3,1.4,"VW"
"36746"," Golf",2017,13795,"Semi-Auto",31204,"Petrol",30,53.3,1.4,"VW"
"36747"," Golf",2017,13495,"Manual",32106,"Diesel",145,61.4,1.6,"VW"
"36748"," Golf",2017,12995,"Manual",26039,"Petrol",30,53.3,1.4,"VW"
"36749"," Golf",2018,20995,"Manual",10934,"Diesel",150,60.1,2,"VW"
"36750"," Golf",2014,18995,"Manual",34879,"Petrol",200,39.8,2,"VW"
"36751"," Golf",2019,27498,"Semi-Auto",11885,"Petrol",150,32.8,2,"VW"
"36752"," Golf",2020,22995,"Manual",2000,"Petrol",145,49.6,1.5,"VW"
"36753"," Golf",2015,9998,"Manual",25867,"Petrol",30,53.3,1.4,"VW"
"36754"," Golf",2015,11498,"Manual",28080,"Petrol",30,53.3,1.4,"VW"
"36755"," Golf",2020,26495,"Semi-Auto",2000,"Hybrid",145,44.8,1.5,"VW"
"36756"," Golf",2017,11995,"Manual",41249,"Petrol",30,53.3,1.4,"VW"
"36757"," Golf",2017,13795,"Manual",20813,"Diesel",145,61.4,1.6,"VW"
"36758"," Golf",2016,12400,"Manual",30312,"Diesel",0,74.3,1.6,"VW"
